Aac11	69.4732652075748	83.6366666666667
Aats-ala-m	11.2629367161296	16.6933333333333
Aats-ala	64.8695561384963	120.1
Aats-arg	47.5053182464795	55.74
Aats-asn	98.3614580478446	139.033333333333
Aats-asp	92.37108962061	124.7
Aats-cys	31.4102815081633	39.1066666666667
Aats-gln	52.4940292079402	72.4233333333333
Aats-glupro	44.4840322096498	65.5166666666667
Aats-gly	58.8367722485415	79.2866666666667
Aats-his	93.408637093301	93.49
Aats-ile	63.2642940109367	102.066666666667
Aats-leu	11.2139957976065	14.6166666666667
Aats-lys	101.650287772601	142.133333333333
Aats-met	10.6658575101471	11.75
Aats-phe	14.2548582018454	17.0466666666667
Aats-pro	10.9399266538768	9.33
Aats-ser	20.8879840256842	17.1866666666667
Aats-thr	76.2303746916722	126.7
Aats-trp	38.4120955848766	43.8166666666667
Aats-tyr	70.7131018101614	95.4333333333333
Abd-B	1.48780392310403	0.21
Abi	28.8555655612545	30.6566666666667
Abl	12.2580687261005	12.8533333333333
Ac76E	2.75700507680461	0.633333333333333
Ac78C	0.675384675619592	0.143333333333333
AcCoAS	32.0497761768659	33.56
Ace	0.466570089920781	0.05
Acer	22.7575271132689	38.1966666666667
Acf1	20.5780248750375	39.8366666666667
Ack	16.1080876499223	11.7666666666667
Acon	101.438210459001	155.2
Acox57D-d	14.8617255915326	27.0566666666667
Acox57D-p	19.1815773331767	22.9133333333333
Acp1	0.0685172859324224	0
Acp24A4	0	0
Acp26Aa	0.0456781906216149	0.153333333333333
Acp29AB	0	0
Acp32CD	0.104407292849406	0
Acp36DE	0.179450034584916	0
Acp53C14a	0	0
Acp53C14b	0	0
Acp53C14c	0	0
Acp53Ea	0	0
Acp54A1	0.143560027667933	0
Acp62F	0.159873667175652	0
Acp63F	0.0652545580308784	0.0833333333333333
Acp65Aa	0.231653681009619	0.283333333333333
Acp70A	0	0
Acp76A	0.0163136395077196	0
Acp95EF	0	0
Acp98AB	0.130509116061757	0
Acph-1	53.7795440011485	70.2566666666667
Act42A	244.606710778748	197.5
Act57B	683.215222583297	83.1066666666667
Act79B	0.991869282069353	0.11
Act87E	37.3092935541548	6.8
Act88F	0.838521070696788	0.0166666666666667
Actbeta	0.123983660258669	0.06
Actn3	0	0
Actn	38.9700220560406	40.6133333333333
Actr13E	38.7187920076217	29.55
Acyp2	35.6420395964658	35.3833333333333
Acyp	0	0
Ada1-1	0.391527348185271	0
Ada1-2	2.69827597457682	3.55
Ada	13.2858280150869	9.78
Adam	149.139292379573	136.966666666667
Adar	11.9056941127338	13.6233333333333
Adf1	31.9877843467366	41.15
Adgf-A	6.62986309593725	17.5766666666667
Adgf-B	0.0391527348185271	0
Adgf-C	0.858097438106052	0.303333333333333
Adgf-D	0.306696422745129	0.69
Adgf-E	0	0
Adh	1.8499667201754	2.19333333333333
Adhr	0	0
Adk1	40.8330396878222	10.88
Adk2	160.950367383162	220.6
Adk3	27.3808125497566	24.7166666666667
AdoR	1.91848400610783	0.29
Ady43A	8.75389895984234	9.92333333333333
Aef1	51.47932083056	46.9066666666667
Ag5r2	0.0228390953108075	5.86666666666667
Ag5r	1.98700129204025	0.1
Ahcy13	237.918118580583	490.233333333333
Akap200	193.349255445493	168.366666666667
Akh	0.639494668702609	0.203333333333333
Akt1	34.9340276418308	36.78
AlCR2	0.18271276248646	0
Alas	26.3758923560811	27.9733333333333
Ald	167.802095976404	171.633333333333
Aldh	194.65434660611	187.266666666667
Alg-2	117.556086292628	141.433333333333
Alg10	22.5715516228809	24.3066666666667
Alh	10.4961956592668	18.63
AlkB	21.3708677551127	28.2666666666667
Alk	0.316484606449761	0.0366666666666667
Als	0.721062866241207	0.406666666666667
AlstR	0.159873667175652	0
Aly	169.237696253083	154.3
Amph	35.8802187332785	28.6566666666667
Amy-d	0.267543687926602	3.42666666666667
Amy-p	0.342586429662112	3.86666666666667
Amyrel	0.0326272790154392	0.0133333333333333
Ance-2	0.101144564947862	0
Ance-3	0.443730994609974	0.123333333333333
Ance-4	0.290382783237409	0.826666666666667
Ance-5	7.55647781997572	0.326666666666667
Ance	25.847330436031	7.86666666666667
And	0.110932748652493	0.0733333333333333
Andorra	0.00978818370463177	0
Ank2	2.06856948957885	0.14
AnnX	50.6081724808478	32.0933333333333
Anp	0	0
Anxb11	29.3221356511752	19.8
Aos1	72.461923965389	89.71
Apc2	17.5991543009279	19.9433333333333
Apc	7.10948409746421	8.43666666666667
ApepP	37.1950980776007	59.4066666666667
Apf	18.457251739034	13.34
Aph-4	398.868485963745	38.9666666666667
Aplip1	0.215340041501899	0.01
Appl	0.662333764013416	0.636666666666667
Aprt	35.9944142098326	24.8433333333333
Aps	197.753938112577	163.6
Arc-p20	77.884577737755	62.1466666666667
Arc-p34	152.597783955209	188.133333333333
Arc1	47.5151064301841	26.38
Arc2	8.51571982302964	3.35666666666667
Arc42	39.4398548738629	36.22
Ard1	103.004319851742	124.433333333333
Arf102F	163.332158751289	168.5
Arf51F	114.880649413362	73.5033333333333
Arf72A	49.5640995523537	47.8433333333333
Arf79F	249.435548073033	285.633333333333
Arf84F	23.1033762708325	20.7766666666667
Argk	221.865497304987	108.133333333333
Ark	7.85991151481931	4.28666666666667
Arp11	25.7102958641661	19.56
Arp14D	74.3347297808752	75.83
Arp53D	0.00978818370463177	0
Arp5	14.2483327460423	14.11
Arp66B	64.8891325059055	64.41
Arp87C	79.3201780144343	72.1033333333333
Arp8	17.719875233285	17.8666666666667
Arpc3A	44.8820850136382	35.8966666666667
Arpc3B	4.83210002218655	1.20333333333333
Arr1	0.0195763674092635	0
Arr2	0.0326272790154392	0
Art1	118.632786500137	165.233333333333
Art2	0.0489409185231588	0.0233333333333333
Art3	44.4220403795205	59.4966666666667
Art4	46.4025162157577	56.2933333333333
Art6	0	0
Art7	29.7332393667698	29.7233333333333
Art8	22.7118489226472	27.6866666666667
Art9	0.0130509116061757	0
As	19.0412800334103	20.8766666666667
Asator	6.87783041645459	8.9
Asph	14.2679091134516	10.21
Ast-C	0.143560027667933	1.11666666666667
Ast	0.127246388160213	0.0866666666666667
Asx	7.18778956710126	6.33
Atac1	9.63809822116075	7.55
Ate1	35.4234368270624	37.21
Atet	11.1095885047571	9.92
Atf-2	13.6447280842567	10.9366666666667
Atg12	21.3578168435065	18.1033333333333
Atg1	19.0673818566227	22.97
Atg2	9.08343447789828	8.31
Atg4	24.881562977174	19.4833333333333
Atg5	25.0349111885465	18.6566666666667
Atg6	11.1063257768555	15.2766666666667
Atg7	13.8111272072354	15.6166666666667
Atg8a	206.8895762369	177.333333333333
Atg8b	0	0
Atg9	12.7376897276275	13.2333333333333
Atpalpha	108.387820889289	125.733333333333
AttA	7.43249415971706	0.363333333333333
AttB	5.16816099604557	1.69
AttC	0.942928363546194	0.0266666666666667
AttD	0.0391527348185271	0.233333333333333
Atu	35.6681414196782	37.5466666666667
Atx-1	0	0
Atx2	24.3007974106991	27.79
Aut1	38.2522219177009	29.1566666666667
Axs	12.032940500894	10.3766666666667
B-H1	0.0130509116061757	0
B-H2	0	0.00666666666666667
B4	24.4280437988593	24.38
B52	163.234276914242	173.7
BBS1	0.00652545580308785	0
BBS4	0.18271276248646	0.0166666666666667
BBS8	0.133771843963301	0.0266666666666667
BCL7-like	36.4805606671626	39.56
BG4	18.0983516698641	14.2666666666667
BG642163	0	0
BG642167	0.0652545580308784	0
BG642312	0.828732886992156	1.48333333333333
BG642378	0.270806415828146	0
BM-40-SPARC	94.9127546559127	30.45
BRWD3	15.488169348629	16.7066666666667
Baldspot	44.9799668506845	50.1733333333333
Bap170	28.0953499601947	26.0566666666667
Bap55	44.904924108949	50.6166666666667
Bap60	75.7018127716221	75.6533333333333
Bap	39.8574840452606	43.96
Bc	26.1344504913668	0.38
Bem46	14.7279537475693	13.6233333333333
Best1	21.8341751171319	12.5166666666667
Best2	50.0828732886992	14.5266666666667
Best3	0.965767458857001	0.11
Best4	0.0522036464247028	0
Bgb	21.096798611383	17.1333333333333
BicD	43.9880975686152	52.8733333333333
Bin1	50.0502460096838	48.52
Bj1	155.697375461676	197.6
Bka	46.38620257625	43.5333333333333
Blimp-1	0.789580152173629	0.32
Bmcp	29.0872192422641	26.2266666666667
BobA	1.54327029743028	0
Brd8	13.1781579943359	14.8866666666667
Brd	2.73090325359226	0
Bre1	27.3547107265442	37.4033333333333
Brf	8.61033893217441	8.96
Bro	0.0554663743262467	0.03
Bruce	8.36563433955862	9.9
Bsg25A	0	0
Bsg25D	27.0219124805868	17.6433333333333
Bsg	94.7724573561463	94.5733333333333
BtbVII	44.6406431489239	36.7133333333333
Btd	0.0619918301293345	0.383333333333333
Bteb2	0.00978818370463177	0
BthD	64.8336661315793	85.1533333333333
Btk29A	45.8935306631168	40.57
Bub1	10.9007739190582	14.4233333333333
Bub3	58.2070657635436	65.5066666666667
BubR1	13.2466752802683	21.12
Buffy	14.8976155984495	2.65333333333333
Bx42	55.528366156376	52.0333333333333
Bx	11.9481095754538	8.55666666666667
Bzd	19.9678947574488	19.8166666666667
C15	0.0195763674092635	0
C3G	8.54834710204508	9.33
C901	0.0228390953108075	0
CAH1	3.69667071244926	1.21
CAH2	33.0612218263446	25.5533333333333
CAP-D2	12.2417550865928	21.7266666666667
CAP	27.6287798702739	8.44666666666667
CBP	52.1318664108688	83.73
CCKLR-17D1	0.0195763674092635	0
CCKLR-17D3	0.352374613366744	0.0466666666666667
CCS	17.1456351226133	11.2566666666667
CDC45L	29.8898503060439	64.3266666666667
CDase	0.662333764013416	1.42333333333333
CG10000	0.00978818370463177	0.03
CG10005	0.864622893909139	0.473333333333333
CG10011	2.60365686543205	1.47666666666667
CG10013	3.12243060177753	0.516666666666667
CG10014	0.0358900069169832	0
CG10019	0.133771843963301	0.0633333333333333
CG10026	1.75534761103063	0.686666666666667
CG10029	0.00978818370463177	0
CG10031	0.646020124505697	1.71333333333333
CG10032	0.0261018232123514	0
CG10035	0.0750427417355102	0
CG10038	28.7609464521097	27.7366666666667
CG10041	0.880936533416859	0.266666666666667
CG10050	6.24486120355507	10.6033333333333
CG10051	0.0293645511138953	0.346666666666667
CG10053	10.0916173994754	8.45
CG10055	31.8050715842502	36.01
CG10062	0.626443757096433	1.2
CG10063	6.28401393837359	0.953333333333333
CG10064	0.215340041501899	0.13
CG10068	12.104720514728	12.2466666666667
CG10069	34.5751275726609	28.5066666666667
CG10073	0.0913563812432298	0.0633333333333333
CG10075	25.1197421139867	18.3533333333333
CG10077	72.6054839930569	101.186666666667
CG10080	20.0005220364642	33.1166666666667
CG10081	0	0
CG10082	11.7653968129674	11.3633333333333
CG10083	41.0907951920442	37.0966666666667
CG10086	0.75695287315819	1.04333333333333
CG10092	8.95618808973807	10.05
CG10098	11.925270480143	13.8333333333333
CG10101	0.117458204455581	0.0133333333333333
CG10102	0.0195763674092635	0
CG10103	38.0042545971836	33.88
CG10104	0	0
CG10107	36.7252652597784	44.8
CG10116	0.0783054696370541	1.98666666666667
CG10126	34.5849157563656	6.22
CG10131	10.0589901204599	0.256666666666667
CG10132	2.53840230740117	0.196666666666667
CG10133	25.1034284744789	24.6066666666667
CG10137	1.22678569098052	1.03
CG10139	20.6302285214622	19.69
CG10140	0.0358900069169832	0.0566666666666667
CG10144	10.0687783041645	9.64333333333333
CG10147	2.89403964866946	2.63666666666667
CG10148	0.0195763674092635	0.0233333333333333
CG10153	37.8117536509925	27.6266666666667
CG10154	0.0293645511138953	0.856666666666667
CG10157	51.3683880819075	39.5466666666667
CG10158	39.3191339415058	32.9966666666667
CG10163	0.254492776320426	13.22
CG10164	0	0
CG10165	10.659332054344	7.65666666666667
CG10166	52.1383918666719	49.03
CG10168	0	0.0466666666666667
CG10170	0.92335199613693	2.00666666666667
CG10171	27.3416598149381	17.2566666666667
CG10175	0.838521070696788	0.37
CG10176	1.2333111467836	0.62
CG10177	0.0195763674092635	0
CG10178	13.112903436305	5.77333333333333
CG1017	21.1587904415123	21.5433333333333
CG10182	0	0.276666666666667
CG10183	0.00652545580308785	0
CG10184	9.91216736489044	14.6866666666667
CG10185	0.0946191091447738	0.0766666666666667
CG10186	0.225128225206531	0.05
CG10188	8.95292536183652	12.2933333333333
CG10189	11.5076413087454	10.9033333333333
CG10191	18.7084817874529	22.08
CG10194	12.6300197068765	13.8933333333333
CG10195	11.775184996672	12.2666666666667
CG10202	0	0
CG10205	0.202289129895723	0.0266666666666667
CG10208	9.6642000443731	18.3633333333333
CG10209	23.2469362985004	24.1966666666667
CG10211	0.137034571864845	0.05
CG10214	37.2309880845177	50.7833333333333
CG10219	65.6395599232606	60.3
CG1021	35.7236077940044	25.5666666666667
CG10221	24.8652493376662	24.8233333333333
CG10222	17.3772888036229	17.7833333333333
CG10225	49.3781240619657	59.4533333333333
CG10226	3.46501703143965	1.25
CG10232	0.0456781906216149	0.0233333333333333
CG10237	63.4731085966355	82.8833333333333
CG10238	30.4477767772079	31.2533333333333
CG10249	4.07514714902836	5.03666666666667
CG1024	11.2400976208188	10.44
CG10251	0.0489409185231588	0.0333333333333333
CG10252	0	0.0266666666666667
CG10253	0.336060973859024	0.01
CG10254	100.198373856414	150.866666666667
CG10257	0.0880936533416859	0.02
CG10260	12.3592132910484	11.5633333333333
CG10262	1.30835388851911	0.556666666666667
CG10263	17.6546206752542	18.85
CG10264	0.169661850880284	0
CG10265	22.6172298135025	17.31
CG10267	28.9697610378085	26.1066666666667
CG10268	19.8504365529932	13.7166666666667
CG10274	10.0133119298383	8.64666666666667
CG10280	0.176187306683372	0.0233333333333333
CG10283	5.69998564399723	10.2233333333333
CG10284	0.433942810905342	0.22
CG10286	38.7546820145387	49.8666666666667
CG10289	23.3904963261684	30.0233333333333
CG10298	0.345849157563656	0.396666666666667
CG10300	0.0261018232123514	0.2
CG10301	0	0
CG10306	174.229669942445	170.266666666667
CG10307	2.5775550422197	0.996666666666667
CG10311	17.3870769873276	2.15333333333333
CG10317	0	0.0266666666666667
CG10320	124.538324001932	90.4866666666667
CG10321	23.1816817404696	21.08
CG10324	8.52877073463581	9.65
CG10326	74.2401106717304	66.9166666666667
CG10332	0	0
CG10333	15.002022891299	19.0766666666667
CG10336	28.8979810239745	43.7833333333333
CG10337	10.1829737807186	10.1833333333333
CG10338	8.47330436030957	12.7733333333333
CG10339	0.172924578781828	0.0133333333333333
CG10340	53.2379311694922	55.59
CG10341	25.6580922177414	39.5633333333333
CG10343	45.4954778591284	41.68
CG10344	16.1668167521501	18.89
CG10345	0.0913563812432298	0.126666666666667
CG10348	0.0261018232123514	0
CG10349	0	0
CG10352	1.12564112603265	0.15
CG10353	16.8487268835728	9.09333333333333
CG10354	22.7412134737611	27.5766666666667
CG10357	0.0293645511138953	0
CG10359	3.17137152030069	0.1
CG10361	1.29204024901139	0.56
CG10362	0.0391527348185271	0
CG10366	17.7655534239067	13.2866666666667
CG10373	90.1883246544771	93.6433333333333
CG10375	14.0166790650327	16.5
CG10376	20.7476867259178	19.6066666666667
CG10383	15.8829594247158	13.66
CG10384	0.0326272790154392	0
CG10395	29.1492110723934	35.84
CG10396	0.290382783237409	0.25
CG10399	11.0019184840061	15.7733333333333
CG10405	0.694961043028855	0.14
CG10407	9.34445271002179	37.47
CG10413	28.2225963483549	29.45
CG10414	9.77513279302559	9.98
CG10417	73.6006160030278	92.0633333333333
CG10418	56.937864609843	46.1566666666667
CG10419	28.672852798768	28.9333333333333
CG1041	11.2074703418034	13.7333333333333
CG10420	17.9025879957715	16.4333333333333
CG10424	39.7889667593281	21.8166666666667
CG10425	27.0610652154053	33.71
CG10426	2.73742870939535	2.00666666666667
CG10428	21.2012059042324	24.3633333333333
CG10431	4.52214087153988	3.21
CG10433	72.018192970779	15.0466666666667
CG10435	24.1866019341451	26.6166666666667
CG10440	0.277331871631233	0.0433333333333333
CG10444	27.4786943868029	23.4
CG10445	6.93655951868238	5.53333333333333
CG10447	12.0035759497801	10.39
CG10459	0	0.0533333333333333
CG10462	39.3158712136043	39.4166666666667
CG10463	13.1683698106313	17.6866666666667
CG10465	115.89209506284	116.6
CG10466	11.6740404317242	12.5733333333333
CG10467	17.3577124362137	13
CG10469	2.78963235582005	2.11
CG10470	65.3524398679248	64.1633333333333
CG10472	0.508985552640852	55.0466666666667
CG10474	0	0
CG10476	0	0
CG10477	0.0130509116061757	5.20666666666667
CG10478	0	0
CG10479	6.27748848257051	3.54
CG10481	0	0
CG10483	2.04899312216958	0.173333333333333
CG10486	0	0.01
CG10494	9.54021638411443	6.31666666666667
CG10495	16.0754603709069	14.04
CG10496	5.89574931808987	9.54666666666667
CG10505	0.554663743262467	0.626666666666667
CG10510	0	0
CG10513	21.8733278519505	13.21
CG10514	43.5150020228913	12.5233333333333
CG10516	8.15681975385981	9.68
CG10527	82.3708286023779	48.14
CG10535	18.7737363454837	25.2766666666667
CG10543	11.9056941127338	9.63666666666667
CG10550	3.46827975934119	1.58
CG10553	9.64788640486538	3.94333333333333
CG10555	23.4492254283962	23.0466666666667
CG10559	1.71293214831056	0.446666666666667
CG10560	10.6103911358208	4.72
CG10561	5.43896741187372	5.81333333333333
CG10562	0.57424011067173	1.59333333333333
CG10565	134.195998590502	136
CG10566	0.420891899299166	0.316666666666667
CG10570	75.8388473434869	7.35666666666667
CG10575	17.6024170288295	15.11
CG10576	305.032431515341	485.7
CG10581	6.67880401446041	2.1
CG10584	14.3853673179072	16.8
CG10585	18.1342416767811	15.7133333333333
CG10586	0.0130509116061757	0
CG10587	0	0
CG10588	0.00326272790154392	0
CG10589	0.159873667175652	0.246666666666667
CG10590	23.3382926797437	27.2233333333333
CG10591	0.0685172859324224	0.0233333333333333
CG10592	0.3491118854652	2.54666666666667
CG10597	0.0163136395077196	0
CG10598	0	0
CG10600	10.9464521096799	13.8766666666667
CG10602	72.0932357125145	99.5233333333334
CG10616	26.3400023491641	21.8933333333333
CG10617	0.199026401994179	0.0466666666666667
CG10621	4.55150542265377	2.48666666666667
CG10623	22.99244352218	47.3666666666667
CG10627	33.5930464742962	42.44
CG10628	26.0169922869112	30.17
CG10630	4.21870717669629	0.276666666666667
CG10631	4.98544823355911	2.87666666666667
CG10632	15.6513057437062	15.2466666666667
CG10633	0	0
CG10635	78.1814859767955	91.5633333333333
CG10638	55.9851480625922	58.97
CG10639	12.9073515785078	13.7866666666667
CG10641	27.9256881093144	28.09
CG10646	9.00512900826123	9.70666666666667
CG10650	1.63136395077196	5.42666666666667
CG10651	0	0
CG10654	15.8927476084204	24.6
CG10657	0.962504730955457	0.196666666666667
CG10659	0.0619918301293345	0.253333333333333
CG10660	2.80594599532777	1.24666666666667
CG10664	346.469075864949	298
CG10669	2.92014147188181	3.94666666666667
CG10671	22.0951933492554	20.2366666666667
CG10672	35.7790741683307	27.5266666666667
CG10673	26.8261488064941	31.7533333333333
CG10674	51.8023308928128	47.32
CG10680	2.11751040810201	4.38333333333333
CG10681	9.17805358704305	6.62333333333333
CG10688	28.2715372668781	26.3733333333333
CG10694	0.159873667175652	0
CG10700	0	0
CG10702	10.2775928898634	12.0633333333333
CG10703	21.8276496613288	25.8566666666667
CG10710	1.24636205838978	0.0933333333333333
CG10713	0.00652545580308785	0
CG10721	10.6821711496548	11.22
CG10722	15.9416885269436	15.52
CG10724	79.300601647025	77.5133333333333
CG10725	0.0130509116061757	0.0266666666666667
CG10730	0.430680083003798	0.336666666666667
CG10731	0	0
CG10734	0.287120055335865	0.0533333333333333
CG10737	27.6940344283048	9.96
CG10741	14.7214282917662	16.03
CG10743	39.7530767524112	40.89
CG10747	8.97576445714733	7.95
CG10748	0.00978818370463177	0
CG10749	0	0
CG1074	32.0008352583428	40.53
CG10750	0	0
CG10752	0.00652545580308785	0
CG10754	30.3564203959647	38.0633333333333
CG1075	0	0
CG10761	0.0489409185231588	0.0166666666666667
CG10764	1.65746577398431	0.0733333333333333
CG1076	0	0.0366666666666667
CG10777	27.6189916865693	30.2566666666667
CG10778	32.8295681453349	24.4866666666667
CG1077	0.463307362019237	13.5033333333333
CG1078	29.6777729924435	33.94
CG10793	0.153348211372564	0.0133333333333333
CG10795	25.6058885713167	16.65
CG10799	1.17458204455581	0.736666666666667
CG10801	0.0522036464247028	0
CG10802	24.5455020033149	29.44
CG10803	15.488169348629	21.4466666666667
CG10804	0.0489409185231588	0.00666666666666667
CG10809	14.8127846730094	19.31
CG10814	0.0195763674092635	0.05
CG10822	0	0
CG10824	2.05878130587422	0.446666666666667
CG10825	13.1357425316158	12.3666666666667
CG10827	0.133771843963301	2.36666666666667
CG10830	0.649282852407241	0.91
CG10834	0.123983660258669	0
CG10839	0	0
CG10841	0.156610939274108	0
CG10845	0.00978818370463177	0
CG10853	0	0
CG10855	15.2271511165055	17.3033333333333
CG10858	0.0130509116061757	0
CG10859	0.107670020750949	0
CG10862	0.00978818370463177	0
CG10863	88.9713271472012	109.9
CG10864	0.694961043028856	0.16
CG10866	11.367344008979	14.6533333333333
CG10874	32.9666027171998	26.1733333333333
CG10877	5.75545201832348	16.7
CG10880	32.1182934627984	32.28
CG10881	0.0456781906216149	0
CG10882	20.7737885491302	28.7233333333333
CG10883	0	0
CG10887	0.153348211372564	0
CG10889	6.27096302676742	5.97333333333333
CG10898	10.0981428552784	10.19
CG10899	0.0946191091447738	0
CG10903	29.1002701538702	28.7866666666667
CG10904	22.0495151586338	19.1966666666667
CG10907	20.6563303446746	15.3866666666667
CG10908	46.0077261396709	36.8533333333333
CG10909	0	0
CG1090	2.36874045652089	0.0266666666666667
CG10910	0.0880936533416859	2.76666666666667
CG10911	0.205551857797267	38.0966666666667
CG10912	0.0358900069169832	10.7266666666667
CG10914	10.4146274617282	8.15
CG10915	21.8211242055258	18.29
CG10916	14.7116401080615	9.52
CG10918	0	0
CG10919	0.0326272790154392	0
CG10920	0	0
CG10927	9.13237539642144	9.27666666666667
CG10928	0	0
CG10931	0.042415462720071	0.0233333333333333
CG10932	52.631063779805	65.51
CG10933	0.564451926967099	0.0433333333333333
CG10934	0	0
CG10936	2.05878130587422	4.10333333333333
CG10943	0.0228390953108075	0.84
CG10947	1.54979575323336	0.0433333333333333
CG10949	10.2351774271433	9.72333333333333
CG10950	0.0489409185231588	0
CG10953	0.137034571864845	0
CG10956	0.0163136395077196	0
CG10958	2.0424676663665	1.34
CG10959	11.0182321235138	8.90666666666667
CG10962	11.1878939743941	10.9466666666667
CG10969	0	0
CG10970	4.642861803897	0.33
CG10971	13.6969317306814	17.2666666666667
CG10973	35.6942432428905	37.8666666666667
CG10979	21.0543831486629	24.4566666666667
CG10981	25.4949558226642	36.4533333333333
CG10984	20.653067616773	16.41
CG10987	0.189238218289548	0.0366666666666667
CG10991	0	0
CG10992	115.859467783825	106.966666666667
CG10993	0.0880936533416859	0
CG10996	0.433942810905342	0.0166666666666667
CG11000	0.401315531889902	0.243333333333333
CG11006	14.1308745415867	16.0466666666667
CG11007	61.7928037273403	49.3933333333333
CG11008	1.931534917714	2.44
CG11009	37.2244626287146	25.8733333333333
CG11015	145.093509781658	203.466666666667
CG11018	0.0326272790154392	0
CG11019	0.163136395077196	0.0266666666666667
CG11023	0.274069143729689	0.0433333333333333
